word,n_entries,n_senses_total,wn_senses
snotty,1,2,2
snowfall,1,2,1
snowy,1,2,3
snub - nosed,1,2,0
snuff out,1,2,0
soaked,1,3,10
soak up,1,2,0
soapbox,1,2,2
soapy,1,4,2
soar,1,5,6
socialize,1,3,4
social science,1,2,0
social security,1,2,0
society,1,6,4
socio -,1,2,0
soda,1,4,2
soever,1,2,0
soften up,1,2,0
soft,1,17,20
solar,1,2,1
solar plexus,1,2,0
solar system,1,2,0
solemn,1,3,2
solemnity,1,2,2
solicit,1,2,5
solicitor,1,2,2
solicitous,1,2,2
solipsism,1,2,1
solitaire,1,2,4
soluble,1,2,2
solution,1,3,5
sombre,1,2,2
somebody,1,2,1
somehow,1,2,2
somewhat,1,3,2
somewhere,1,4,2
somnolent,1,2,1
song,1,6,6
songster,1,2,3
sonic,1,2,2
son,1,5,2
soon,1,6,1
soothe,1,2,2
sophism,1,2,1
sophisticated,1,2,7
sophistry,1,2,1
soppy,1,2,2
sordid,1,2,4
sortie,1,3,2
sort out,1,3,0
SOS,1,2,2
so - and - so,1,2,0
so - called,1,2,0
sounding board,1,2,0
soundings,1,2,9
soundtrack,1,2,1
soup,1,3,4
soup up,1,2,0
source,1,3,11
sourdough,1,2,2
souse,1,2,7
South,1,2,7
southeasterly,1,2,2
southerly,1,2,5
southpaw,1,2,2
south pole,1,2,0
southwesterly,1,2,2
sou'wester,1,2,2
sovereignty,1,2,3
spanner,1,2,1
spare tyre,1,2,0
sparkler,1,2,2
spasm,1,2,2
spasmodic,1,2,2
spastic,1,2,4
spate,1,2,3
speaker,1,4,3
speak,1,13,5
speak for,1,4,0
speak to,1,3,0
speak up,1,2,0
specialist,1,2,2
speciality,1,2,3
specially,1,3,2
species,1,2,3
specifically,1,3,1
specification,1,2,4
specimen,1,3,2
speck,1,2,4
spectacle,1,3,3
spectral,1,2,2
spectre,1,2,2
spectrum,1,3,2
speculate,1,2,4
speculation,1,2,4
speculative,1,2,3
speechless,1,2,1
speech,1,4,8
speed -,1,2,0
speedway,1,2,2
speleology,1,2,2
spelling,1,2,7
spell out,1,2,0
spend,1,3,3
spent,1,2,5
sperm,1,2,1
spew,1,2,3
sphere,1,3,7
sphinx,1,2,3
spicy,1,2,3
spider,1,2,3
spikenard,1,2,1
spiky,1,2,1
spindle,1,3,5
spine,1,3,5
spineless,1,2,4
spinet,1,2,2
spinner,1,3,3
spinster,1,2,2
spiritless,1,2,2
spirits,1,2,10
spit and polish,1,2,0
spit up,1,2,0
spleen,1,2,2
splendid,1,2,3
spoil for,1,2,0
spool,1,3,3
spoon - feed,1,2,0
sporting,1,2,6
sports,1,3,9
sportsman,1,2,1
spotter,1,2,4
spotty,1,2,2
sprig,1,2,2
springboard,1,2,2
sprinkler,1,2,1
sprocket,1,2,3
spud,1,2,4
spunk,1,2,2
spurious,1,3,3
squad,1,2,3
squadron,1,3,3
squalid,1,2,2
square up,1,2,0
squashy,1,2,3
squatter,1,3,4
squaw,1,2,1
squeaky,1,2,1
squib,1,3,1
Sr,1,3,2
stack up,1,3,0
staff sergeant,1,2,0
stag,1,4,5
stage whisper,1,2,0
staging,1,3,9
staging post,1,2,0
stagnant,1,2,2
stainless,1,2,2
stair,1,2,1
stairs,1,2,2
stakeholder,1,2,1
stakes,1,3,11
stale,1,3,3
stance,1,2,2
stanchion,1,2,1
standby,1,2,3
standing order,1,2,0
stand down,1,3,0
stand for,1,3,0
stand - in,1,2,0
stand out,1,3,0
stand to,1,2,0
stand - up,1,3,0
stand up,1,3,0
starchy,1,2,2
stargazer,1,2,3
stars,1,4,11
Star - Spangled Banner,1,2,0
starter,1,6,7
starters,1,2,7
starvation,1,2,2
starve,1,3,5
stately,1,2,3
statement,1,4,7
stationary,1,2,2
stationery,1,2,1
statistics,1,2,2
stature,1,2,2
status,1,3,2
stave,1,2,5
St,1,2,0
stead,1,2,1
steadfast,1,2,2
steak,1,2,1
steamer,1,2,5
steam up,1,2,0
steeplechase,1,2,2
stepping - stone,1,2,0
steps,1,2,23
step in,1,2,0
step out,1,2,0
sterile,1,4,3
stewardship,1,2,1
stewed,1,2,4
sticker,1,2,4
sticks,1,2,25
stick at,1,2,0
stick out,1,3,0
stick up,1,2,0
sticky,1,4,5
sticky wicket,1,2,0
stiffen,1,3,3
stifle,1,2,5
stigma,1,2,4
stiletto,1,2,1
stillroom,1,2,1
stimulant,1,2,3
stimulate,1,3,7
stink out,1,2,0
stipulation,1,2,3
stirrup,1,2,2
stockcar,1,2,1
stocking,1,2,9
stocks,1,2,27
stocktaking,1,2,2
stock company,1,2,0
stock exchange,1,2,0
stock - in - trade,1,2,0
stodge,1,2,1
stodgy,1,3,3
stoned,1,2,3
stonewall,1,2,2
stony,1,2,3
stool,1,5,8
stoppage,1,4,3
stopper,1,2,5
storage,1,3,6
storehouse,1,2,1
stores,1,3,6
storey,1,2,1
storm centre,1,2,0
storm cloud,1,2,0
stormy,1,2,2
stormy petrel,1,2,0
storyteller,1,2,2
stoup,1,2,2
stovepipe,1,2,2
stowage,1,3,3
stow,1,2,1
straddle,1,2,7
straggle,1,2,3
straighten out,1,2,0
straighten up,1,2,0
straightforward,1,2,4
strain at,1,2,0
strained,1,3,13
straitjacket,1,2,2
strange,1,4,3
stranger,1,2,5
stranglehold,1,2,2
strategy,1,3,2
stratification,1,2,5
stratum,1,3,3
strawberry,1,3,3
straw,1,8,7
streaky,1,2,1
streamer,1,2,4
streamline,1,2,1
street,1,5,5
strength,1,5,9
strengthen,1,2,3
strenuous,1,2,2
stretcher,1,2,4
strew,1,2,2
striation,1,2,2
stricken,1,2,3
strict,1,2,5
stricture,1,2,2
striker,1,2,5
strike off,1,2,0
strike out,1,3,0
strike up,1,2,0
stringent,1,2,1
string along,1,2,0
string up,1,2,0
stripe,1,3,6
strive,1,2,2
stroller,1,2,2
stronghold,1,2,1
strong,1,10,10
strophe,1,2,1
stubborn,1,2,2
student,1,4,2
students' union,1,2,0
studio,1,3,3
studious,1,2,2
stuffing,1,3,9
stuffy,1,2,3
stultify,1,2,3
stumbling block,1,2,0
stumper,1,2,1
stun,1,4,3
stupefy,1,2,3
stupid,1,2,4
stupidity,1,2,2
sturdy,1,2,3
stylist,1,2,2
stylus,1,2,2
subdue,1,2,6
subdued,1,2,11
subhuman,1,2,2
subjection,1,2,2
subjective,1,3,2
sublime,1,3,6
submerge,1,2,4
submission,1,3,7
submit,1,3,10
sub -,1,3,0
subscriber,1,2,3
subscribe,1,4,5
subscription,1,4,4
subservient,1,2,3
subside,1,4,4
subsidence,1,2,3
subsistence,1,2,3
substance,1,5,7
substandard,1,2,1
substantial,1,6,5
substantially,1,2,2
substratum,1,2,3
subterfuge,1,2,1
subtle,1,4,3
subtlety,1,2,2
subtraction,1,2,2
suburbia,1,2,2
subvert,1,2,4
subway,1,2,2
succeed,1,4,2
success,1,4,4
successful,1,2,1
succession,1,3,5
successor,1,2,3
succumb,1,2,2
sucker,1,5,7
sudden,1,2,1
sue,1,2,2
suffer,1,5,11
suffering,1,2,17
suffice,1,3,1
sufficiency,1,2,3
suffrage,1,2,1
sugarcoated,1,2,2
sugary,1,2,1
suggest,1,4,5
suggestion,1,4,6
suggestive,1,2,3
suicidal,1,3,1
suicide,1,4,2
suite,1,4,4
suitor,1,2,1
sullen,1,2,2
sultana,1,2,2
sultanate,1,2,1
sultry,1,2,2
summation,1,3,4
summer time,1,2,0
summit,1,5,4
summon,1,2,4
sump,1,2,3
sum,1,5,8
sum up,1,2,0
sunbaked,1,2,2
sunburn,1,2,3
sunburnt,1,2,1
Sunday,1,2,2
sundeck,1,2,0
sundowner,1,2,2
sundries,1,2,1
sunken,1,3,10
sunless,1,2,1
sunny,1,4,1
sunroof,1,2,1
sunshade,1,2,2
sunshine,1,3,3
sunspot,1,2,1
sun worship,1,2,0
superannuated,1,2,6
superannuation,1,2,3
superficial,1,2,3
superfine,1,2,3
superintendent,1,2,2
superman,1,2,2
supernatural,1,2,2
supernumerary,1,2,3
superstructure,1,3,1
supine,1,2,2
supple,1,2,4
supplementary,1,2,2
supplicate,1,2,3
supporter,1,2,5
supposition,1,2,3
suppress,1,3,5
suppressor,1,2,3
supremacy,1,2,1
supreme,1,3,4
surely,1,4,1
surety,1,3,5
surgeon,1,2,1
surgery,1,4,4
surgical,1,2,3
surmount,1,3,4
surrealistic,1,2,1
surrogate,1,2,3
surveyor,1,3,2
survival,1,2,3
survive,1,2,4
susceptible,1,4,2
suspend,1,4,6
suspender,1,2,1
suspension,1,3,7
suspicion,1,3,4
suspicious,1,3,2
sustain,1,5,7
sustenance,1,2,3
suttee,1,2,1
suture,1,2,4
suzerain,1,2,1
swag,1,2,6
swallowtailed,1,2,0
swanky,1,2,1
swansdown,1,2,0
swansong,1,2,0
swarthy,1,2,1
swath,1,3,2
swear,1,5,5
swear in,1,2,0
sweater,1,2,2
sweat out,1,2,0
sweaty,1,4,0
sweeper,1,2,3
sweeping,1,3,12
sweeten,1,5,2
sweetener,1,2,2
sweetheart,1,2,4
sweetie,1,3,1
sweet potato,1,2,0
swelling,1,2,9
swept - back,1,2,0
swine,1,2,1
swinger,1,2,2
swinging,1,2,16
switchback,1,2,0
switched - on,1,3,0
switch off,1,2,0
switch over,1,2,0
sword,1,5,1
sword dance,1,2,0
sycamore,1,4,4
- s,1,3,0
- ship,1,6,0
- sphere,1,2,0
- st,1,3,0
- ster,1,2,0
syllabus,1,2,1
sylph,1,2,2
symbol,1,2,2
symbolism,1,2,3
symbolize,1,2,2
symmetrical,1,2,2
symmetry,1,2,3
sympathetic,1,3,6
sympathies,1,2,3
sympathy,1,4,3
symptom,1,2,2
synagogue,1,2,1
synchronize,1,3,6
syncope,1,2,2
syndic,1,3,1
syndrome,1,2,2
synthesis,1,2,3
synthesize,1,3,2
synthetic,1,3,7
syrup,1,3,1
syrupy,1,2,3
system,1,5,9
tab,1,4,5
tabard,1,2,1
tabby,1,2,3
tabernacle,1,3,3
tableau,1,2,2
tablespoon,1,2,2
tablet,1,3,4
tackiness,1,2,2
tactical,1,2,1
tactics,1,2,3
tactile,1,2,2
tailor - made,1,2,0
tailpiece,1,2,1
takeoff,1,2,4
take after,1,2,0
take apart,1,2,0
take back,1,2,0
take for,1,2,0
take in,1,8,0
take off,1,5,0
take on,1,6,0
take out,1,6,0
take to,1,3,0
take up,1,7,0
talc,1,2,2
tale,1,4,2
talent,1,4,2
talker,1,2,1
talk down,1,2,0
talk out,1,3,0
talk out of,1,2,0
talk over,1,2,0
tall,1,2,5
tallyman,1,2,2
tamarind,1,2,2
tambour,1,3,2
tamp,1,2,2
tangent,1,3,2
tangential,1,2,2
tangerine,1,3,4
tangible,1,2,4
tank,1,3,8
tankard,1,2,1
tansy,1,2,1
tarantella,1,2,2
tardy,1,2,1
target,1,3,6
tariff,1,2,2
tarragon,1,2,2
tartan,1,2,1
task,1,2,4
task force,1,2,0
tasteless,1,2,2
tasty,1,2,1
ta,1,2,1
tattered,1,2,2
tatters,1,2,1
tatting,1,2,3
tattle,1,2,3
Taurus,1,2,4
taut,1,2,2
tawse,1,2,1
taxation,1,2,3
teaching,1,2,5
teacup,1,3,2
teagarden,1,2,0
teak,1,2,2
tealeaf,1,2,0
teamster,1,2,2
team,1,2,3
tearful,1,2,2
tear apart,1,2,0
tear off,1,2,0
tease,1,4,12
teasel,1,2,1
teaser,1,2,7
teaspoon,1,2,2
teat,1,2,1
tea,1,7,5
tea cloth,1,2,0
techn -,1,2,0
technical,1,4,7
technique,1,2,2
technocracy,1,2,1
Te Deum,1,3,0
tee up,1,2,0
tele -,1,2,0
telegram,1,2,1
telepathic,1,2,1
telephotograph,1,2,2
telephotography,1,2,2
telescopic,1,3,3
televise,1,2,1
television,1,5,3
teller,1,2,4
telling,1,2,14
tell,1,15,9
tell off,1,3,0
tell on,1,2,0
telpher,1,2,1
tempera,1,2,1
temperamental,1,2,3
temperance,1,2,3
temperate,1,2,3
temperature,1,3,2
tempo,1,2,2
temporal,1,3,6
tempt,1,3,6
temptation,1,2,3
ten,1,3,3
tenable,1,2,1
tenacious,1,3,3
tenancy,1,2,1
tench,1,2,1
tendency,1,2,4
tenderfoot,1,2,1
tenement,1,2,1
tenor,1,4,7
tensile,1,2,2
tension,1,5,6
tentative,1,2,2
tent,1,2,3
tenuous,1,2,3
tenure,1,4,3
termination,1,2,5
terminology,1,2,1
terminus,1,2,5
terms,1,10,10
terrestrial,1,2,5
terrible,1,3,4
terribly,1,2,2
terrific,1,2,3
territory,1,4,3
terror,1,3,4
tertiary,1,2,2
testify,1,2,2
testimonial,1,2,5
testimony,1,2,3
test - tube baby,1,2,0
testy,1,2,1
tetchy,1,2,1
text,1,5,4
texture,1,2,5
thane,1,2,2
thankful,1,2,1
thankless,1,2,2
thanks,1,2,3
thank,1,5,1
thank you,1,2,0
theatre,1,5,3
theatrical,1,2,3
theme,1,2,6
themselves,1,5,0
thence,1,2,3
theocracy,1,2,2
theology,1,2,3
theoretical,1,2,2
theoretically,1,2,2
theory,1,4,3
thereby,1,2,1
therefore,1,2,2
therein,1,2,1
thereon,1,2,1
thereto,1,2,1
thereunder,1,2,1
thereupon,1,2,0
thesis,1,2,2
thews,1,2,0
they,1,2,0
they'd,1,2,0
they'll,1,2,0
thicken,1,2,3
thickness,1,2,4
thickset,1,2,2
thieve,1,2,1
thigh,1,2,2
thing,1,21,12
things,1,4,13
think of,1,13,0
third,1,2,8
third party,1,2,0
thirsty,1,3,4
thole,1,2,1
thorax,1,3,3
thorn,1,3,3
thorny,1,2,2
thorough,1,3,2
thoroughfare,1,2,1
thoroughgoing,1,2,2
thoughtful,1,3,5
thoughtless,1,2,2
thousand,1,2,2
thrall,1,2,2
thrashing,1,2,9
thrash,1,3,8
thrash out,1,2,0
threadbare,1,2,2
threat,1,3,4
threaten,1,5,3
threepence,1,2,1
three - cornered,1,2,0
three - decker,1,2,0
thresher,1,2,2
threshold,1,3,5
thrift,1,2,2
throat,1,6,4
throes,1,2,3
throne,1,2,5
throughput,1,2,1
throw off,1,3,0
throw open,1,2,0
throw out,1,2,0
throw together,1,2,0
throw up,1,3,0
thrum,1,2,4
thruster,1,3,2
thumbnail,1,2,1
thunderbolt,1,2,2
Thursday,1,2,1
thus,1,3,3
thyme,1,2,2
thyself,1,2,0
tiara,1,2,1
ticker,1,4,3
ticklish,1,2,1
tick over,1,2,0
tiddler,1,3,1
tiddly,1,2,1
tidemark,1,2,1
tide,1,5,6
tidewater,1,3,2
tideway,1,2,1
tie down,1,2,0
tie - up,1,3,0
tie up,1,5,0
tiger,1,4,2
tight - lipped,1,2,0
tights,1,2,1
tillage,1,2,2
tilt at,1,3,0
timbered,1,2,2
timberline,1,2,1
timekeeper,1,3,3
timeless,1,2,1
time bomb,1,2,0
time exposure,1,2,0
timing,1,2,7
tinderbox,1,2,2
tinny,1,3,3
tin god,1,2,0
tinsel,1,2,5
tippet,1,2,1
tip off,1,2,0
tired,1,3,6
tiresome,1,2,1
tissue,1,5,3
titbit,1,2,1
tit for tat,1,2,0
tithe,1,2,6
title,1,4,12
titular,1,2,5
tobacco,1,3,2
toddle,1,2,1
toddy,1,2,1
toffee,1,2,1
together,1,9,7
toilet,1,4,4
token,1,6,5
tolerance,1,5,5
tolerate,1,2,4
toleration,1,2,2
tomato,1,2,2
tomfoolery,1,2,1
tom - tom,1,2,0
tonality,1,2,1
tone,1,9,15
tongue,1,12,10
tonnage,1,4,1
ton,1,8,2
too,1,4,2
toot,1,2,3
tooth,1,4,5
tootle,1,2,2
topaz,1,2,3
topcoat,1,2,1
topicality,1,2,1
topless,1,2,2
topography,1,2,2
top off,1,2,0
top up,1,2,0
torch,1,4,5
torpid,1,2,2
torque,1,2,1
torrid,1,3,3
torsion,1,4,2
torso,1,3,1
tortoiseshell,1,3,3
tortuous,1,2,3
toss off,1,3,0
toss - up,1,2,0
totality,1,3,3
totem,1,2,2
totter,1,2,3
tot,1,2,3
touchdown,1,2,2
touched,1,2,18
touch down,1,2,0
touch off,1,2,0
touch up,1,2,0
touchy,1,2,2
tourism,1,2,1
tourist,1,2,1
tournament,1,2,2
tourney,1,2,2
towards,1,5,0
towering,1,2,2
town,1,9,4
town house,1,2,0
township,1,2,1
townspeople,1,2,1
toxic,1,2,1
toy,1,2,8
toy with,1,2,0
trackless,1,2,2
tractable,1,2,2
traction,1,3,2
trademark,1,2,4
tradesman,1,2,1
tradition,1,3,2
traffic,1,4,6
tragedy,1,4,2
tragic,1,2,2
tragicomedy,1,2,2
trailer,1,4,4
training,1,4,13
tramline,1,2,1
transaction,1,2,1
transatlantic,1,3,1
transcend,1,2,2
transcribe,1,6,5
transcription,1,2,5
Transfiguration,1,2,4
transfix,1,2,2
transgress,1,3,4
transistor,1,2,1
transit,1,3,7
translate,1,4,10
transmission,1,3,5
transmit,1,4,4
transmitter,1,3,3
transoceanic,1,2,1
transom,1,4,2
transparency,1,2,3
transparent,1,4,4
transpire,1,3,5
transportation,1,2,6
transpose,1,2,8
trash,1,3,6
trauma,1,2,2
travelled,1,2,7
traveller,1,2,1
tray,1,3,1
treacherous,1,2,2
treachery,1,2,2
treacly,1,2,1
treadmill,1,3,3
treasury,1,3,6
treatment,1,2,4
treaty,1,3,1
trefoil,1,2,3
tremendous,1,2,3
tremor,1,2,4
tremulous,1,2,1
trial,1,8,6
trial marriage,1,2,0
triangle,1,5,5
triangular,1,2,2
tribe,1,3,4
tribute,1,3,3
tricky,1,2,3
tricolour,1,2,1
triennial,1,2,2
trifle,1,4,6
trifle with,1,2,0
trigger - happy,1,2,0
trillion,1,2,5
trimmer,1,2,8
trimming,1,2,12
Trinity,1,2,3
trio,1,3,5
tripartite,1,2,1
tripe,1,2,2
triplet,1,3,3
tripping,1,2,7
triumphant,1,2,2
triumvirate,1,2,1
trivet,1,3,2
trivial,1,2,3
triviality,1,2,3
troika,1,2,3
trolley,1,5,1
trollop,1,2,2
trooper,1,3,4
trophy,1,2,2
tropical,1,2,4
troth,1,2,2
trotter,1,2,2
troublesome,1,2,1
trough,1,4,6
trounce,1,2,3
trouper,1,2,2
trousers,1,2,2
trout,1,3,2
trowel,1,2,2
truant,1,3,3
truculent,1,3,1
true - blue,1,2,0
truffle,1,2,3
truly,1,4,4
trumpery,1,2,2
trumps,1,2,7
trump card,1,2,0
trunk,1,5,5
trunk line,1,2,0
trustee,1,2,2
trusteeship,1,3,2
trust to,1,2,0
truth,1,7,5
truthful,1,2,2
try on,1,2,0
tryst,1,2,2
tsarina,1,2,1
tube,1,6,9
tub,1,5,3
T,1,2,6
tuck away,1,2,0
tuck in,1,2,0
- tongued,1,2,0
Tuesday,1,2,1
tuition,1,2,2
tulip,1,2,1
tumbler,1,3,4
tun,1,2,1
tuna,1,2,4
tuneless,1,2,1
tuner,1,2,2
tune in,1,2,0
tunic,1,4,2
tuppenny,1,2,0
turban,1,2,2
turbid,1,3,1
turbojet,1,2,2
turboprop,1,2,1
turbot,1,2,2
turbulence,1,2,3
turd,1,2,1
turgid,1,2,2
turkey,1,4,5
turmeric,1,2,2
turnip,1,3,2
turnout,1,5,7
turnover,1,5,4
turntable,1,2,3
turn against,1,2,0
turn away,1,3,0
turn back,1,2,0
turn down,1,2,0
turn in,1,4,0
turn off,1,4,0
turn out,1,6,0
turn over,1,4,0
turn - up,1,2,0
turn up,1,9,0
turret,1,2,2
turtle,1,2,4
turtleneck,1,2,1
tutelage,1,2,2
tweedy,1,3,2
twenty - one,1,2,0
twilight,1,3,4
twinkling,1,2,4
twister,1,5,2
twopence,1,3,1
twopenny,1,2,1
two,1,5,3
two - edged,1,2,0
two - handed,1,3,0
two - way,1,2,0
tyke,1,4,3
tympanum,1,2,3
typescript,1,2,1
typewriter,1,2,1
typical,1,2,3
typically,1,3,1
typify,1,3,2
typist,1,2,1
typographer,1,2,1
typography,1,2,2
tyranny,1,4,2
tyre,1,2,2
ugly,1,3,4
ulcerate,1,2,2
ulterior,1,2,3
ultimate,1,3,3
ultraviolet,1,2,2
umbrella,1,3,4
umlaut,1,2,1
unaccompanied,1,2,4
unaccustomed,1,2,2
unadulterated,1,2,2
unaffected,1,2,4
un -,1,2,0
unanimous,1,2,2
unanswerable,1,2,1
unarmed,1,2,3
unasked,1,2,1
unattached,1,2,3
unawares,1,2,3
unbar,1,2,1
unbidden,1,2,0
unborn,1,2,1
unburden,1,2,2
unbuttoned,1,2,3
unceremonious,1,2,2
uncertain,1,4,7
uncertainty,1,2,2
unchecked,1,2,1
unchristian,1,2,1
uncle,1,4,2
unclean,1,2,2
unclouded,1,2,4
uncomfortable,1,2,2
uncommitted,1,2,3
unconcerned,1,3,3
unconsidered,1,2,1
uncover,1,2,2
uncrowned,1,2,2
uncrushable,1,2,0
unctuous,1,2,1
uncut,1,3,7
undecided,1,2,3
underbelly,1,2,3
undercurrent,1,2,2
underfoot,1,3,2
underline,1,2,3
undermanned,1,2,1
undermine,1,2,2
underpin,1,2,2
underplay,1,3,2
understand,1,8,5
understanding,1,4,10
understate,1,2,1
understatement,1,2,1
undertake,1,2,5
under -,1,3,0
undertone,1,3,3
underworld,1,2,2
underwrite,1,2,2
underwriter,1,2,3
undischarged,1,4,2
undo,1,3,5
undomesticated,1,2,2
undone,1,2,9
undressed,1,5,4
undulation,1,2,3
unearth,1,2,2
unearthly,1,2,2
uneasy,1,2,5
uneconomic,1,2,1
unemployed,1,2,2
unemployment,1,2,1
unenlightened,1,3,2
unequal,1,3,2
uneven,1,4,5
unfaithful,1,2,4
unfold,1,3,4
unfortunately,1,2,1
ungenerous,1,2,2
ungodly,1,3,1
ungrateful,1,2,2
unhallowed,1,2,2
unhappily,1,2,2
unhappy,1,3,4
unhealthy,1,3,3
unheard,1,2,1
unhinge,1,2,2
unholy,1,2,3
unhook,1,2,1
unify,1,2,5
uninformed,1,2,1
union,1,7,13
Unionism,1,3,1
unique,1,3,4
unisex,1,2,1
unison,1,2,3
unite,1,4,6
united,1,3,8
unit,1,5,6
unity,1,3,3
universal,1,3,7
universally,1,2,1
universe,1,2,3
university,1,3,3
unkempt,1,2,2
unkindly,1,2,2
unleash,1,2,3
unleavened,1,2,1
unlettered,1,2,2
unlikely,1,2,3
unload,1,4,2
unmask,1,2,2
unmentionables,1,2,1
unmoved,1,2,2
unnatural,1,2,3
unnumbered,1,2,1
unobtrusive,1,2,1
unofficial,1,2,2
unplayable,1,4,1
unpleasant,1,2,1
unqualified,1,2,4
unravel,1,2,3
unreadable,1,2,1
unreasonable,1,2,2
unreserved,1,2,2
unrest,1,2,2
unrip,1,2,0
unruly,1,2,3
unsaddle,1,2,1
unscrew,1,2,2
unseat,1,2,2
unseen,1,2,2
unsettle,1,2,1
unshod,1,2,2
unskilled,1,2,3
unsound,1,5,6
unsparing,1,2,2
unstop,1,2,0
unstrung,1,2,2
unstuck,1,2,2
until,1,2,0
untimely,1,2,3
untinged,1,2,0
untold,1,2,1
untruthful,1,2,1
unusual,1,2,3
unusually,1,2,1
unutterable,1,2,3
unveil,1,2,3
unwell,1,2,1
unwieldy,1,2,3
unwind,1,3,4
upend,1,2,2
uphold,1,3,3
upholster,1,3,1
upholstery,1,2,2
upkeep,1,2,2
uppermost,1,2,3
uppish,1,2,1
uproarious,1,2,2
uproot,1,2,3
upside down,1,3,0
upstanding,1,2,1
up -,1,4,0
up - country,1,2,0
up to,1,5,0
up to date,1,2,0
up to the minute,1,2,0
upturned,1,2,2
- ure,1,2,0
urgent,1,2,1
urinal,1,2,1
urn,1,2,2
us,1,2,4
usage,1,3,3
useful,1,2,2
usefulness,1,2,1
useless,1,3,1
usual,1,2,2
usurious,1,3,1
utensil,1,2,1
uterine,1,2,1
utilitarian,1,2,3
utility,1,2,8
utterance,1,3,1
U - turn,1,2,0
v,1,6,5
vacancy,1,5,2
vacant,1,4,2
vacate,1,2,3
vacuity,1,3,3
vacuous,1,2,4
vague,1,4,3
vain,1,6,2
valance,1,2,1
vale,1,2,1
valediction,1,2,2
valentine,1,2,2
valerian,1,2,1
valiantly,1,2,1
valid,1,3,2
valley,1,2,1
valuation,1,3,2
valve,1,3,5
vampire,1,2,1
vane,1,2,4
vanguard,1,3,3
vanilla,1,3,5
vanish,1,2,5
vanishing point,1,2,0
vanity,1,3,4
vantagepoint,1,2,0
vapidity,1,2,1
vaporous,1,2,3
vapour,1,3,2
variation,1,4,11
varied,1,2,7
variety,1,4,6
various,1,2,4
variously,1,2,1
varsity,1,2,2
vary,1,2,4
vassal,1,2,1
vassalage,1,2,1
vastness,1,2,1
Vatican,1,2,1
vaulted,1,2,3
vector,1,3,4
veer,1,4,2
vegetation,1,2,4
vehement,1,2,2
vehicle,1,3,4
veiled,1,2,4
vein,1,6,6
velar,1,2,3
vellum,1,2,2
velocipede,1,2,2
velocity,1,2,1
velvet,1,4,3
velvety,1,4,2
venal,1,2,1
vend,1,2,1
vendetta,1,2,1
vendor,1,2,1
venerable,1,2,2
venereal,1,2,1
vengeance,1,4,1
venom,1,2,2
venomous,1,3,2
venous,1,2,1
ventilate,1,2,5
ventilation,1,2,4
ventricle,1,2,2
venturesome,1,2,1
venue,1,2,2
veracious,1,2,2
verbally,1,2,2
verdant,1,2,1
verdict,1,2,1
verge,1,2,5
verger,1,2,1
verify,1,3,4
verisimilitude,1,2,1
verity,1,2,2
vermin,1,3,2
verminous,1,3,1
versatile,1,2,4
verse,1,5,5
versification,1,2,3
versify,1,2,1
version,1,5,6
vertex,1,3,2
vessel,1,3,3
vestibule,1,3,2
vestige,1,4,1
vestry,1,3,2
vest in,1,2,0
veteran,1,4,4
vex,1,3,5
vexation,1,2,4
via,1,2,0
viable,1,2,2
vibes,1,2,2
vibrant,1,3,3
vibrate,1,2,5
vibration,1,3,4
vicar,1,2,3
vicarious,1,3,3
vice -,1,2,0
vicinity,1,3,1
vicious,1,4,4
victim,1,3,2
victimize,1,2,3
victor,1,2,2
Victorian,1,2,4
victorious,1,2,2
victory,1,2,1
victual,1,2,4
vicu *BA a,1,2,0
video,1,2,4
viewer,1,2,2
vigil,1,2,3
vignette,1,3,3
vigorous,1,3,2
vile,1,2,2
vilification,1,2,2
villa,1,3,4
village,1,2,3
villain,1,5,2
villainous,1,2,1
vindicate,1,2,3
vindication,1,2,2
vine,1,2,1
vinegary,1,2,2
violate,1,4,6
violence,1,3,3
violent,1,5,5
violet,1,3,3
violin,1,2,1
viper,1,2,1
Virgo,1,2,3
virile,1,2,3
virtue,1,6,4
virtuous,1,2,2
virulent,1,2,3
viscera,1,2,1
viscosity,1,2,1
visibility,1,3,3
visible,1,2,3
vision,1,5,5
visitant,1,2,1
visitation,1,3,3
visitor,1,2,1
visor,1,3,2
vista,1,2,1
visual,1,4,2
visually,1,2,1
vitality,1,2,4
vital,1,3,4
vital statistics,1,2,0
vitamin,1,2,1
vitriol,1,2,4
vituperative,1,2,1
vivid,1,3,4
vivisection,1,2,1
vixen,1,2,2
vocabulary,1,3,3
vocalize,1,3,5
vocation,1,4,2
vociferous,1,2,1
vogue,1,6,2
voiceless,1,3,4
volatile,1,2,5
volcanic,1,2,3
volume,1,5,6
volumes,1,2,6
voluminous,1,3,3
voluptuous,1,4,3
voracious,1,2,2
vortex,1,2,2
votary,1,2,3
voter,1,2,1
voucher,1,3,3
vouch for,1,2,0
vowel,1,2,2
V - sign,1,2,0
vulgar,1,4,4
vulgarism,1,2,2
vulgarity,1,2,1
vulnerable,1,2,3
vulpine,1,2,1
vulture,1,2,2
wader,1,3,1
wade into,1,2,0
wafer,1,3,3
wage scale,1,2,0
waggery,1,2,2
waggon,1,5,2
waif,1,2,1
wainscot,1,2,2
waist,1,4,2
waistline,1,2,1
wait on,1,5,0
waiver,1,2,1
walkabout,1,2,3
walking,1,3,12
walkout,1,2,2
walk away from,1,2,0
walk - in,1,2,0
walk into,1,2,0
